PeriodEnd,PeriodStart,Period,Dhi,Dni,Ghi
2021-12-08T10:00:00Z,2021-12-08T09:00:00Z,PT60M,7,80,14
2021-12-08T11:00:00Z,2021-12-08T10:00:00Z,PT60M,40,549,153
2021-12-08T12:00:00Z,2021-12-08T11:00:00Z,PT60M,63,761,366
2021-12-08T13:00:00Z,2021-12-08T12:00:00Z,PT60M,80,869,587
2021-12-08T14:00:00Z,2021-12-08T13:00:00Z,PT60M,93,930,784
2021-12-08T15:00:00Z,2021-12-08T14:00:00Z,PT60M,102,962,937
2021-12-08T16:00:00Z,2021-12-08T15:00:00Z,PT60M,107,977,1034
2021-12-08T17:00:00Z,2021-12-08T16:00:00Z,PT60M,110,980,1070
2021-12-08T18:00:00Z,2021-12-08T17:00:00Z,PT60M,111,972,1041
2021-12-08T19:00:00Z,2021-12-08T18:00:00Z,PT60M,109,949,949
2021-12-08T20:00:00Z,2021-12-08T19:00:00Z,PT60M,103,909,800
2021-12-08T21:00:00Z,2021-12-08T20:00:00Z,PT60M,92,844,608
2021-12-08T22:00:00Z,2021-12-08T21:00:00Z,PT60M,75,735,392
2021-12-08T23:00:00Z,2021-12-08T22:00:00Z,PT60M,51,536,178
2021-12-09T00:00:00Z,2021-12-08T23:00:00Z,PT60M,14,66,22
2021-12-09T01:00:00Z,2021-12-09T00:00:00Z,PT60M,0,0,0
2021-12-09T02:00:00Z,2021-12-09T01:00:00Z,PT60M,0,0,0
2021-12-09T03:00:00Z,2021-12-09T02:00:00Z,PT60M,0,0,0
2021-12-09T04:00:00Z,2021-12-09T03:00:00Z,PT60M,0,0,0
2021-12-09T05:00:00Z,2021-12-09T04:00:00Z,PT60M,0,0,0
2021-12-09T06:00:00Z,2021-12-09T05:00:00Z,PT60M,0,0,0
2021-12-09T07:00:00Z,2021-12-09T06:00:00Z,PT60M,0,0,0
2021-12-09T08:00:00Z,2021-12-09T07:00:00Z,PT60M,0,0,0
2021-12-09T09:00:00Z,2021-12-09T08:00:00Z,PT60M,0,0,0
2021-12-09T10:00:00Z,2021-12-09T09:00:00Z,PT60M,7,62,13
2021-12-09T11:00:00Z,2021-12-09T10:00:00Z,PT60M,44,501,148
2021-12-09T12:00:00Z,2021-12-09T11:00:00Z,PT60M,67,736,359
2021-12-09T13:00:00Z,2021-12-09T12:00:00Z,PT60M,83,853,579
2021-12-09T14:00:00Z,2021-12-09T13:00:00Z,PT60M,94,919,777
2021-12-09T15:00:00Z,2021-12-09T14:00:00Z,PT60M,102,956,932
2021-12-09T16:00:00Z,2021-12-09T15:00:00Z,PT60M,107,973,1031
2021-12-09T17:00:00Z,2021-12-09T16:00:00Z,PT60M,110,977,1068
2021-12-09T18:00:00Z,2021-12-09T17:00:00Z,PT60M,111,967,1038
2021-12-09T19:00:00Z,2021-12-09T18:00:00Z,PT60M,110,944,946
2021-12-09T20:00:00Z,2021-12-09T19:00:00Z,PT60M,104,906,800
2021-12-09T21:00:00Z,2021-12-09T20:00:00Z,PT60M,93,842,610
2021-12-09T22:00:00Z,2021-12-09T21:00:00Z,PT60M,79,727,393
2021-12-09T23:00:00Z,2021-12-09T22:00:00Z,PT60M,53,521,179
2021-12-10T00:00:00Z,2021-12-09T23:00:00Z,PT60M,16,51,22
2021-12-10T01:00:00Z,2021-12-10T00:00:00Z,PT60M,0,0,0
2021-12-10T02:00:00Z,2021-12-10T01:00:00Z,PT60M,0,0,0
2021-12-10T03:00:00Z,2021-12-10T02:00:00Z,PT60M,0,0,0
2021-12-10T04:00:00Z,2021-12-10T03:00:00Z,PT60M,0,0,0
2021-12-10T05:00:00Z,2021-12-10T04:00:00Z,PT60M,0,0,0
2021-12-10T06:00:00Z,2021-12-10T05:00:00Z,PT60M,0,0,0
2021-12-10T07:00:00Z,2021-12-10T06:00:00Z,PT60M,0,0,0
2021-12-10T08:00:00Z,2021-12-10T07:00:00Z,PT60M,0,0,0
2021-12-10T09:00:00Z,2021-12-10T08:00:00Z,PT60M,0,0,0
2021-12-10T10:00:00Z,2021-12-10T09:00:00Z,PT60M,7,55,12
2021-12-10T11:00:00Z,2021-12-10T10:00:00Z,PT60M,79,234,122
2021-12-10T12:00:00Z,2021-12-10T11:00:00Z,PT60M,136,432,315
2021-12-10T13:00:00Z,2021-12-10T12:00:00Z,PT60M,152,662,537
2021-12-10T14:00:00Z,2021-12-10T13:00:00Z,PT60M,156,781,738
2021-12-10T15:00:00Z,2021-12-10T14:00:00Z,PT60M,136,887,906
2021-12-10T16:00:00Z,2021-12-10T15:00:00Z,PT60M,148,901,1003
2021-12-10T17:00:00Z,2021-12-10T16:00:00Z,PT60M,162,894,1038
2021-12-10T18:00:00Z,2021-12-10T17:00:00Z,PT60M,163,887,1013
2021-12-10T19:00:00Z,2021-12-10T18:00:00Z,PT60M,150,881,931
2021-12-10T20:00:00Z,2021-12-10T19:00:00Z,PT60M,140,842,788
2021-12-10T21:00:00Z,2021-12-10T20:00:00Z,PT60M,124,773,600
2021-12-10T22:00:00Z,2021-12-10T21:00:00Z,PT60M,100,650,383
2021-12-10T23:00:00Z,2021-12-10T22:00:00Z,PT60M,66,421,171
2021-12-11T00:00:00Z,2021-12-10T23:00:00Z,PT60M,17,26,20
2021-12-11T01:00:00Z,2021-12-11T00:00:00Z,PT60M,0,0,0
2021-12-11T02:00:00Z,2021-12-11T01:00:00Z,PT60M,0,0,0
2021-12-11T03:00:00Z,2021-12-11T02:00:00Z,PT60M,0,0,0
2021-12-11T04:00:00Z,2021-12-11T03:00:00Z,PT60M,0,0,0
2021-12-11T05:00:00Z,2021-12-11T04:00:00Z,PT60M,0,0,0
2021-12-11T06:00:00Z,2021-12-11T05:00:00Z,PT60M,0,0,0
2021-12-11T07:00:00Z,2021-12-11T06:00:00Z,PT60M,0,0,0
2021-12-11T08:00:00Z,2021-12-11T07:00:00Z,PT60M,0,0,0
2021-12-11T09:00:00Z,2021-12-11T08:00:00Z,PT60M,0,0,0
2021-12-11T10:00:00Z,2021-12-11T09:00:00Z,PT60M,7,0,7
2021-12-11T11:00:00Z,2021-12-11T10:00:00Z,PT60M,54,0,54
2021-12-11T12:00:00Z,2021-12-11T11:00:00Z,PT60M,100,0,100
2021-12-11T13:00:00Z,2021-12-11T12:00:00Z,PT60M,139,0,139
2021-12-11T14:00:00Z,2021-12-11T13:00:00Z,PT60M,211,0,211
2021-12-11T15:00:00Z,2021-12-11T14:00:00Z,PT60M,458,0,458
2021-12-11T16:00:00Z,2021-12-11T15:00:00Z,PT60M,528,208,728
2021-12-11T17:00:00Z,2021-12-11T16:00:00Z,PT60M,540,76,613
2021-12-11T18:00:00Z,2021-12-11T17:00:00Z,PT60M,540,246,773
2021-12-11T19:00:00Z,2021-12-11T18:00:00Z,PT60M,365,501,810
2021-12-11T20:00:00Z,2021-12-11T19:00:00Z,PT60M,204,708,749
2021-12-11T21:00:00Z,2021-12-11T20:00:00Z,PT60M,117,776,596
2021-12-11T22:00:00Z,2021-12-11T21:00:00Z,PT60M,99,649,381
2021-12-11T23:00:00Z,2021-12-11T22:00:00Z,PT60M,72,372,168
2021-12-12T00:00:00Z,2021-12-11T23:00:00Z,PT60M,17,40,22
2021-12-12T01:00:00Z,2021-12-12T00:00:00Z,PT60M,0,0,0
2021-12-12T02:00:00Z,2021-12-12T01:00:00Z,PT60M,0,0,0
2021-12-12T03:00:00Z,2021-12-12T02:00:00Z,PT60M,0,0,0
2021-12-12T04:00:00Z,2021-12-12T03:00:00Z,PT60M,0,0,0
2021-12-12T05:00:00Z,2021-12-12T04:00:00Z,PT60M,0,0,0
2021-12-12T06:00:00Z,2021-12-12T05:00:00Z,PT60M,0,0,0
2021-12-12T07:00:00Z,2021-12-12T06:00:00Z,PT60M,0,0,0
2021-12-12T08:00:00Z,2021-12-12T07:00:00Z,PT60M,0,0,0
2021-12-12T09:00:00Z,2021-12-12T08:00:00Z,PT60M,0,0,0
2021-12-12T10:00:00Z,2021-12-12T09:00:00Z,PT60M,7,0,7
2021-12-12T11:00:00Z,2021-12-12T10:00:00Z,PT60M,79,6,81
2021-12-12T12:00:00Z,2021-12-12T11:00:00Z,PT60M,193,2,194
2021-12-12T13:00:00Z,2021-12-12T12:00:00Z,PT60M,300,29,318
2021-12-12T14:00:00Z,2021-12-12T13:00:00Z,PT60M,437,32,459
2021-12-12T15:00:00Z,2021-12-12T14:00:00Z,PT60M,446,241,661
2021-12-12T16:00:00Z,2021-12-12T15:00:00Z,PT60M,348,575,895
2021-12-12T17:00:00Z,2021-12-12T16:00:00Z,PT60M,378,538,905
2021-12-12T18:00:00Z,2021-12-12T17:00:00Z,PT60M,152,901,1016
2021-12-12T19:00:00Z,2021-12-12T18:00:00Z,PT60M,144,885,930
2021-12-12T20:00:00Z,2021-12-12T19:00:00Z,PT60M,108,899,803
2021-12-12T21:00:00Z,2021-12-12T20:00:00Z,PT60M,87,859,618
2021-12-12T22:00:00Z,2021-12-12T21:00:00Z,PT60M,71,759,403
2021-12-12T23:00:00Z,2021-12-12T22:00:00Z,PT60M,48,575,189
2021-12-13T00:00:00Z,2021-12-12T23:00:00Z,PT60M,15,97,27
2021-12-13T01:00:00Z,2021-12-13T00:00:00Z,PT60M,0,0,0
2021-12-13T02:00:00Z,2021-12-13T01:00:00Z,PT60M,0,0,0
2021-12-13T03:00:00Z,2021-12-13T02:00:00Z,PT60M,0,0,0
2021-12-13T04:00:00Z,2021-12-13T03:00:00Z,PT60M,0,0,0
2021-12-13T05:00:00Z,2021-12-13T04:00:00Z,PT60M,0,0,0
2021-12-13T06:00:00Z,2021-12-13T05:00:00Z,PT60M,0,0,0
2021-12-13T07:00:00Z,2021-12-13T06:00:00Z,PT60M,0,0,0
2021-12-13T08:00:00Z,2021-12-13T07:00:00Z,PT60M,0,0,0
2021-12-13T09:00:00Z,2021-12-13T08:00:00Z,PT60M,0,0,0
2021-12-13T10:00:00Z,2021-12-13T09:00:00Z,PT60M,7,54,12
2021-12-13T11:00:00Z,2021-12-13T10:00:00Z,PT60M,44,477,144
2021-12-13T12:00:00Z,2021-12-13T11:00:00Z,PT60M,68,724,354
2021-12-13T13:00:00Z,2021-12-13T12:00:00Z,PT60M,83,844,573
2021-12-13T14:00:00Z,2021-12-13T13:00:00Z,PT60M,94,914,771
2021-12-13T15:00:00Z,2021-12-13T14:00:00Z,PT60M,100,952,926
2021-12-13T16:00:00Z,2021-12-13T15:00:00Z,PT60M,105,969,1024
2021-12-13T17:00:00Z,2021-12-13T16:00:00Z,PT60M,108,973,1062
2021-12-13T18:00:00Z,2021-12-13T17:00:00Z,PT60M,109,965,1036
2021-12-13T19:00:00Z,2021-12-13T18:00:00Z,PT60M,109,943,949
2021-12-13T20:00:00Z,2021-12-13T19:00:00Z,PT60M,103,908,806
2021-12-13T21:00:00Z,2021-12-13T20:00:00Z,PT60M,93,847,618
2021-12-13T22:00:00Z,2021-12-13T21:00:00Z,PT60M,77,741,403
2021-12-13T23:00:00Z,2021-12-13T22:00:00Z,PT60M,52,548,189
2021-12-14T00:00:00Z,2021-12-13T23:00:00Z,PT60M,15,117,28
2021-12-14T01:00:00Z,2021-12-14T00:00:00Z,PT60M,0,0,0
2021-12-14T02:00:00Z,2021-12-14T01:00:00Z,PT60M,0,0,0
2021-12-14T03:00:00Z,2021-12-14T02:00:00Z,PT60M,0,0,0
2021-12-14T04:00:00Z,2021-12-14T03:00:00Z,PT60M,0,0,0
2021-12-14T05:00:00Z,2021-12-14T04:00:00Z,PT60M,0,0,0
2021-12-14T06:00:00Z,2021-12-14T05:00:00Z,PT60M,0,0,0
2021-12-14T07:00:00Z,2021-12-14T06:00:00Z,PT60M,0,0,0
2021-12-14T08:00:00Z,2021-12-14T07:00:00Z,PT60M,0,0,0
2021-12-14T09:00:00Z,2021-12-14T08:00:00Z,PT60M,0,0,0
2021-12-14T10:00:00Z,2021-12-14T09:00:00Z,PT60M,7,59,12
2021-12-14T11:00:00Z,2021-12-14T10:00:00Z,PT60M,43,502,145
2021-12-14T12:00:00Z,2021-12-14T11:00:00Z,PT60M,67,733,356
2021-12-14T13:00:00Z,2021-12-14T12:00:00Z,PT60M,83,853,577
2021-12-14T14:00:00Z,2021-12-14T13:00:00Z,PT60M,94,922,776
2021-12-14T15:00:00Z,2021-12-14T14:00:00Z,PT60M,100,961,932
2021-12-14T16:00:00Z,2021-12-14T15:00:00Z,PT60M,99,985,1033
2021-12-14T17:00:00Z,2021-12-14T16:00:00Z,PT60M,100,990,1071
2021-12-14T18:00:00Z,2021-12-14T17:00:00Z,PT60M,100,982,1044
2021-12-14T19:00:00Z,2021-12-14T18:00:00Z,PT60M,99,960,955
2021-12-14T20:00:00Z,2021-12-14T19:00:00Z,PT60M,110,893,804
2021-12-14T21:00:00Z,2021-12-14T20:00:00Z,PT60M,106,820,613
2021-12-14T22:00:00Z,2021-12-14T21:00:00Z,PT60M,69,768,409
2021-12-14T23:00:00Z,2021-12-14T22:00:00Z,PT60M,48,587,195
2021-12-15T00:00:00Z,2021-12-14T23:00:00Z,PT60M,16,113,29
2021-12-15T01:00:00Z,2021-12-15T00:00:00Z,PT60M,0,0,0
2021-12-15T02:00:00Z,2021-12-15T01:00:00Z,PT60M,0,0,0
2021-12-15T03:00:00Z,2021-12-15T02:00:00Z,PT60M,0,0,0
2021-12-15T04:00:00Z,2021-12-15T03:00:00Z,PT60M,0,0,0
2021-12-15T05:00:00Z,2021-12-15T04:00:00Z,PT60M,0,0,0
2021-12-15T06:00:00Z,2021-12-15T05:00:00Z,PT60M,0,0,0
2021-12-15T07:00:00Z,2021-12-15T06:00:00Z,PT60M,0,0,0
2021-12-15T08:00:00Z,2021-12-15T07:00:00Z,PT60M,0,0,0
2021-12-15T09:00:00Z,2021-12-15T08:00:00Z,PT60M,0,0,0
2021-12-15T10:00:00Z,2021-12-15T09:00:00Z,PT60M,6,61,12
2021-12-15T11:00:00Z,2021-12-15T10:00:00Z,PT60M,42,509,144
2021-12-15T12:00:00Z,2021-12-15T11:00:00Z,PT60M,66,730,353
2021-12-15T13:00:00Z,2021-12-15T12:00:00Z,PT60M,83,843,570
2021-12-15T14:00:00Z,2021-12-15T13:00:00Z,PT60M,96,907,767
2021-12-15T15:00:00Z,2021-12-15T14:00:00Z,PT60M,106,940,920
2021-12-15T16:00:00Z,2021-12-15T15:00:00Z,PT60M,115,951,1018
2021-12-15T17:00:00Z,2021-12-15T16:00:00Z,PT60M,120,954,1056
2021-12-15T18:00:00Z,2021-12-15T17:00:00Z,PT60M,120,948,1031
2021-12-15T19:00:00Z,2021-12-15T18:00:00Z,PT60M,114,934,947
2021-12-15T20:00:00Z,2021-12-15T19:00:00Z,PT60M,107,898,805
2021-12-15T21:00:00Z,2021-12-15T20:00:00Z,PT60M,97,835,618
2021-12-15T22:00:00Z,2021-12-15T21:00:00Z,PT60M,80,728,404
2021-12-15T23:00:00Z,2021-12-15T22:00:00Z,PT60M,55,537,191
2021-12-16T00:00:00Z,2021-12-15T23:00:00Z,PT60M,16,114,29
2021-12-16T01:00:00Z,2021-12-16T00:00:00Z,PT60M,0,0,0
2021-12-16T02:00:00Z,2021-12-16T01:00:00Z,PT60M,0,0,0
2021-12-16T03:00:00Z,2021-12-16T02:00:00Z,PT60M,0,0,0
2021-12-16T04:00:00Z,2021-12-16T03:00:00Z,PT60M,0,0,0
2021-12-16T05:00:00Z,2021-12-16T04:00:00Z,PT60M,0,0,0
2021-12-16T06:00:00Z,2021-12-16T05:00:00Z,PT60M,0,0,0
2021-12-16T07:00:00Z,2021-12-16T06:00:00Z,PT60M,0,0,0
2021-12-16T08:00:00Z,2021-12-16T07:00:00Z,PT60M,0,0,0
2021-12-16T09:00:00Z,2021-12-16T08:00:00Z,PT60M,0,0,0
2021-12-16T10:00:00Z,2021-12-16T09:00:00Z,PT60M,7,42,11
2021-12-16T11:00:00Z,2021-12-16T10:00:00Z,PT60M,63,329,129
2021-12-16T12:00:00Z,2021-12-16T11:00:00Z,PT60M,81,659,342
2021-12-16T13:00:00Z,2021-12-16T12:00:00Z,PT60M,92,817,563
2021-12-16T14:00:00Z,2021-12-16T13:00:00Z,PT60M,104,887,759
2021-12-16T15:00:00Z,2021-12-16T14:00:00Z,PT60M,111,928,914
2021-12-16T16:00:00Z,2021-12-16T15:00:00Z,PT60M,102,964,1016
2021-12-16T17:00:00Z,2021-12-16T16:00:00Z,PT60M,103,971,1056
2021-12-16T18:00:00Z,2021-12-16T17:00:00Z,PT60M,104,964,1032
2021-12-16T19:00:00Z,2021-12-16T18:00:00Z,PT60M,104,942,946
2021-12-16T20:00:00Z,2021-12-16T19:00:00Z,PT60M,97,912,806
2021-12-16T21:00:00Z,2021-12-16T20:00:00Z,PT60M,86,854,620
2021-12-16T22:00:00Z,2021-12-16T21:00:00Z,PT60M,72,752,407
2021-12-16T23:00:00Z,2021-12-16T22:00:00Z,PT60M,50,566,194
2021-12-17T00:00:00Z,2021-12-16T23:00:00Z,PT60M,16,126,30
2021-12-17T01:00:00Z,2021-12-17T00:00:00Z,PT60M,0,0,0
2021-12-17T02:00:00Z,2021-12-17T01:00:00Z,PT60M,0,0,0
2021-12-17T03:00:00Z,2021-12-17T02:00:00Z,PT60M,0,0,0
2021-12-17T04:00:00Z,2021-12-17T03:00:00Z,PT60M,0,0,0
2021-12-17T05:00:00Z,2021-12-17T04:00:00Z,PT60M,0,0,0
2021-12-17T06:00:00Z,2021-12-17T05:00:00Z,PT60M,0,0,0
2021-12-17T07:00:00Z,2021-12-17T06:00:00Z,PT60M,0,0,0
2021-12-17T08:00:00Z,2021-12-17T07:00:00Z,PT60M,0,0,0
2021-12-17T09:00:00Z,2021-12-17T08:00:00Z,PT60M,0,0,0
2021-12-17T10:00:00Z,2021-12-17T09:00:00Z,PT60M,6,59,11
2021-12-17T11:00:00Z,2021-12-17T10:00:00Z,PT60M,40,515,143
2021-12-17T12:00:00Z,2021-12-17T11:00:00Z,PT60M,62,742,352
2021-12-17T13:00:00Z,2021-12-17T12:00:00Z,PT60M,76,860,571
2021-12-17T14:00:00Z,2021-12-17T13:00:00Z,PT60M,85,928,770
2021-12-17T15:00:00Z,2021-12-17T14:00:00Z,PT60M,92,964,926
2021-12-17T16:00:00Z,2021-12-17T15:00:00Z,PT60M,96,981,1026
2021-12-17T17:00:00Z,2021-12-17T16:00:00Z,PT60M,97,989,1067
2021-12-17T18:00:00Z,2021-12-17T17:00:00Z,PT60M,96,987,1046
2021-12-17T19:00:00Z,2021-12-17T18:00:00Z,PT60M,94,971,963
2021-12-17T20:00:00Z,2021-12-17T19:00:00Z,PT60M,88,942,822
2021-12-17T21:00:00Z,2021-12-17T20:00:00Z,PT60M,79,889,636
2021-12-17T22:00:00Z,2021-12-17T21:00:00Z,PT60M,65,794,420
2021-12-17T23:00:00Z,2021-12-17T22:00:00Z,PT60M,46,619,204
2021-12-18T00:00:00Z,2021-12-17T23:00:00Z,PT60M,16,149,33
2021-12-18T01:00:00Z,2021-12-18T00:00:00Z,PT60M,0,0,0
2021-12-18T02:00:00Z,2021-12-18T01:00:00Z,PT60M,0,0,0
2021-12-18T03:00:00Z,2021-12-18T02:00:00Z,PT60M,0,0,0
2021-12-18T04:00:00Z,2021-12-18T03:00:00Z,PT60M,0,0,0
2021-12-18T05:00:00Z,2021-12-18T04:00:00Z,PT60M,0,0,0
2021-12-18T06:00:00Z,2021-12-18T05:00:00Z,PT60M,0,0,0
2021-12-18T07:00:00Z,2021-12-18T06:00:00Z,PT60M,0,0,0
2021-12-18T08:00:00Z,2021-12-18T07:00:00Z,PT60M,0,0,0
2021-12-18T09:00:00Z,2021-12-18T08:00:00Z,PT60M,0,0,0
2021-12-18T10:00:00Z,2021-12-18T09:00:00Z,PT60M,6,63,11
2021-12-18T11:00:00Z,2021-12-18T10:00:00Z,PT60M,36,552,146
2021-12-18T12:00:00Z,2021-12-18T11:00:00Z,PT60M,56,770,356
2021-12-18T13:00:00Z,2021-12-18T12:00:00Z,PT60M,69,881,575
2021-12-18T14:00:00Z,2021-12-18T13:00:00Z,PT60M,78,945,774
2021-12-18T15:00:00Z,2021-12-18T14:00:00Z,PT60M,84,980,931
2021-12-18T16:00:00Z,2021-12-18T15:00:00Z,PT60M,88,997,1032
2021-12-18T17:00:00Z,2021-12-18T16:00:00Z,PT60M,88,1006,1075
2021-12-18T18:00:00Z,2021-12-18T17:00:00Z,PT60M,86,1004,1053
2021-12-18T19:00:00Z,2021-12-18T18:00:00Z,PT60M,83,990,970
2021-12-18T20:00:00Z,2021-12-18T19:00:00Z,PT60M,77,963,829
2021-12-18T21:00:00Z,2021-12-18T20:00:00Z,PT60M,70,909,641
2021-12-18T22:00:00Z,2021-12-18T21:00:00Z,PT60M,61,806,423
2021-12-18T23:00:00Z,2021-12-18T22:00:00Z,PT60M,45,627,206
2021-12-19T00:00:00Z,2021-12-18T23:00:00Z,PT60M,16,152,34
2021-12-19T01:00:00Z,2021-12-19T00:00:00Z,PT60M,0,0,0
2021-12-19T02:00:00Z,2021-12-19T01:00:00Z,PT60M,0,0,0
2021-12-19T03:00:00Z,2021-12-19T02:00:00Z,PT60M,0,0,0
2021-12-19T04:00:00Z,2021-12-19T03:00:00Z,PT60M,0,0,0
2021-12-19T05:00:00Z,2021-12-19T04:00:00Z,PT60M,0,0,0
2021-12-19T06:00:00Z,2021-12-19T05:00:00Z,PT60M,0,0,0
2021-12-19T07:00:00Z,2021-12-19T06:00:00Z,PT60M,0,0,0
2021-12-19T08:00:00Z,2021-12-19T07:00:00Z,PT60M,0,0,0
2021-12-19T09:00:00Z,2021-12-19T08:00:00Z,PT60M,0,0,0
2021-12-19T10:00:00Z,2021-12-19T09:00:00Z,PT60M,5,64,11
2021-12-19T11:00:00Z,2021-12-19T10:00:00Z,PT60M,36,547,144
2021-12-19T12:00:00Z,2021-12-19T11:00:00Z,PT60M,55,769,354
2021-12-19T13:00:00Z,2021-12-19T12:00:00Z,PT60M,67,884,574
2021-12-19T14:00:00Z,2021-12-19T13:00:00Z,PT60M,76,948,774
2021-12-19T15:00:00Z,2021-12-19T14:00:00Z,PT60M,83,982,930
2021-12-19T16:00:00Z,2021-12-19T15:00:00Z,PT60M,89,994,1031
2021-12-19T17:00:00Z,2021-12-19T16:00:00Z,PT60M,91,1001,1073
2021-12-19T18:00:00Z,2021-12-19T17:00:00Z,PT60M,90,998,1052
2021-12-19T19:00:00Z,2021-12-19T18:00:00Z,PT60M,89,983,969
2021-12-19T20:00:00Z,2021-12-19T19:00:00Z,PT60M,84,953,828
2021-12-19T21:00:00Z,2021-12-19T20:00:00Z,PT60M,75,897,640
2021-12-19T22:00:00Z,2021-12-19T21:00:00Z,PT60M,63,800,424
2021-12-19T23:00:00Z,2021-12-19T22:00:00Z,PT60M,45,622,207
2021-12-20T00:00:00Z,2021-12-19T23:00:00Z,PT60M,16,152,35
2021-12-20T01:00:00Z,2021-12-20T00:00:00Z,PT60M,0,0,0
2021-12-20T02:00:00Z,2021-12-20T01:00:00Z,PT60M,0,0,0
2021-12-20T03:00:00Z,2021-12-20T02:00:00Z,PT60M,0,0,0
2021-12-20T04:00:00Z,2021-12-20T03:00:00Z,PT60M,0,0,0
2021-12-20T05:00:00Z,2021-12-20T04:00:00Z,PT60M,0,0,0
2021-12-20T06:00:00Z,2021-12-20T05:00:00Z,PT60M,0,0,0
2021-12-20T07:00:00Z,2021-12-20T06:00:00Z,PT60M,0,0,0
2021-12-20T08:00:00Z,2021-12-20T07:00:00Z,PT60M,0,0,0
2021-12-20T09:00:00Z,2021-12-20T08:00:00Z,PT60M,0,0,0
2021-12-20T10:00:00Z,2021-12-20T09:00:00Z,PT60M,5,64,11
2021-12-20T11:00:00Z,2021-12-20T10:00:00Z,PT60M,36,553,144
2021-12-20T12:00:00Z,2021-12-20T11:00:00Z,PT60M,54,781,356
2021-12-20T13:00:00Z,2021-12-20T12:00:00Z,PT60M,66,895,578
2021-12-20T14:00:00Z,2021-12-20T13:00:00Z,PT60M,74,960,779
2021-12-20T15:00:00Z,2021-12-20T14:00:00Z,PT60M,80,994,937
2021-12-20T16:00:00Z,2021-12-20T15:00:00Z,PT60M,84,1007,1038
2021-12-20T17:00:00Z,2021-12-20T16:00:00Z,PT60M,86,1013,1080
2021-12-20T18:00:00Z,2021-12-20T17:00:00Z,PT60M,85,1010,1059
2021-12-20T19:00:00Z,2021-12-20T18:00:00Z,PT60M,86,991,974
2021-12-20T20:00:00Z,2021-12-20T19:00:00Z,PT60M,83,956,832
2021-12-20T21:00:00Z,2021-12-20T20:00:00Z,PT60M,76,897,643
2021-12-20T22:00:00Z,2021-12-20T21:00:00Z,PT60M,64,799,426
2021-12-20T23:00:00Z,2021-12-20T22:00:00Z,PT60M,46,626,209
2021-12-21T00:00:00Z,2021-12-20T23:00:00Z,PT60M,17,155,36
2021-12-21T01:00:00Z,2021-12-21T00:00:00Z,PT60M,0,0,0
2021-12-21T02:00:00Z,2021-12-21T01:00:00Z,PT60M,0,0,0
2021-12-21T03:00:00Z,2021-12-21T02:00:00Z,PT60M,0,0,0
2021-12-21T04:00:00Z,2021-12-21T03:00:00Z,PT60M,0,0,0
2021-12-21T05:00:00Z,2021-12-21T04:00:00Z,PT60M,0,0,0
2021-12-21T06:00:00Z,2021-12-21T05:00:00Z,PT60M,0,0,0
2021-12-21T07:00:00Z,2021-12-21T06:00:00Z,PT60M,0,0,0
2021-12-21T08:00:00Z,2021-12-21T07:00:00Z,PT60M,0,0,0
2021-12-21T09:00:00Z,2021-12-21T08:00:00Z,PT60M,0,0,0
2021-12-21T10:00:00Z,2021-12-21T09:00:00Z,PT60M,5,58,10
2021-12-21T11:00:00Z,2021-12-21T10:00:00Z,PT60M,38,533,142
2021-12-21T12:00:00Z,2021-12-21T11:00:00Z,PT60M,71,713,348
2021-12-21T13:00:00Z,2021-12-21T12:00:00Z,PT60M,65,899,579
2021-12-21T14:00:00Z,2021-12-21T13:00:00Z,PT60M,72,966,780
2021-12-21T15:00:00Z,2021-12-21T14:00:00Z,PT60M,77,1000,939
2021-12-21T16:00:00Z,2021-12-21T15:00:00Z,PT60M,83,1013,1041
2021-12-21T17:00:00Z,2021-12-21T16:00:00Z,PT60M,85,1018,1084
2021-12-21T18:00:00Z,2021-12-21T17:00:00Z,PT60M,86,1012,1063
2021-12-21T19:00:00Z,2021-12-21T18:00:00Z,PT60M,87,993,978
2021-12-21T20:00:00Z,2021-12-21T19:00:00Z,PT60M,83,960,835
2021-12-21T21:00:00Z,2021-12-21T20:00:00Z,PT60M,76,901,646
2021-12-21T22:00:00Z,2021-12-21T21:00:00Z,PT60M,65,802,429
2021-12-21T23:00:00Z,2021-12-21T22:00:00Z,PT60M,47,628,211
2021-12-22T00:00:00Z,2021-12-21T23:00:00Z,PT60M,18,154,37
2021-12-22T01:00:00Z,2021-12-22T00:00:00Z,PT60M,0,0,0
2021-12-22T02:00:00Z,2021-12-22T01:00:00Z,PT60M,0,0,0
2021-12-22T03:00:00Z,2021-12-22T02:00:00Z,PT60M,0,0,0
2021-12-22T04:00:00Z,2021-12-22T03:00:00Z,PT60M,0,0,0
2021-12-22T05:00:00Z,2021-12-22T04:00:00Z,PT60M,0,0,0
2021-12-22T06:00:00Z,2021-12-22T05:00:00Z,PT60M,0,0,0
2021-12-22T07:00:00Z,2021-12-22T06:00:00Z,PT60M,0,0,0
2021-12-22T08:00:00Z,2021-12-22T07:00:00Z,PT60M,0,0,0
2021-12-22T09:00:00Z,2021-12-22T08:00:00Z,PT60M,0,0,0
2021-12-22T10:00:00Z,2021-12-22T09:00:00Z,PT60M,5,56,10
2021-12-22T11:00:00Z,2021-12-22T10:00:00Z,PT60M,39,525,142
2021-12-22T12:00:00Z,2021-12-22T11:00:00Z,PT60M,57,779,356
