PeriodEnd,PeriodStart,Period,AirTemp,Azimuth,CloudOpacity,Dhi,Dni,Ebh,Ghi,GtiFixedTilt,GtiTracking,WindSpeed10m,Zenith
2019-09-05T03:00:00Z,2019-09-05T02:00:00Z,PT60M,9.8,124,44.6,0,0,0,0,0,0,1.2,140
2019-09-05T04:00:00Z,2019-09-05T03:00:00Z,PT60M,9.1,145,58.6,0,0,0,0,0,0,1.1,148
2019-09-05T05:00:00Z,2019-09-05T04:00:00Z,PT60M,8.6,174,59.3,0,0,0,0,0,0,0.9,153
2019-09-05T06:00:00Z,2019-09-05T05:00:00Z,PT60M,8.0,-155,60.3,0,0,0,0,0,0,1.0,151
2019-09-05T07:00:00Z,2019-09-05T06:00:00Z,PT60M,7.4,-131,60.4,0,0,0,0,0,0,1.2,143
2019-09-05T08:00:00Z,2019-09-05T07:00:00Z,PT60M,7.3,-115,61.8,0,0,0,0,0,0,0.9,133
2019-09-05T09:00:00Z,2019-09-05T08:00:00Z,PT60M,7.3,-103,63.0,0,0,0,0,0,0,0.4,121
2019-09-05T10:00:00Z,2019-09-05T09:00:00Z,PT60M,7.3,-94,51.8,0,0,0,0,0,0,0.3,109
2019-09-05T11:00:00Z,2019-09-05T10:00:00Z,PT60M,7.3,-86,52.5,0,0,0,0,0,0,0.6,96
2019-09-05T12:00:00Z,2019-09-05T11:00:00Z,PT60M,7.6,-77,47.4,28,0,0,28,27,28,0.6,84
2019-09-05T13:00:00Z,2019-09-05T12:00:00Z,PT60M,8.5,-68,63.2,88,0,0,88,82,88,0.4,72
2019-09-05T14:00:00Z,2019-09-05T13:00:00Z,PT60M,9.9,-57,49.7,214,0,0,214,201,214,0.7,61
2019-09-05T15:00:00Z,2019-09-05T14:00:00Z,PT60M,11.5,-43,46.2,317,0,0,317,298,317,0.9,52
2019-09-05T16:00:00Z,2019-09-05T15:00:00Z,PT60M,12.9,-25,17.1,293,398,286,579,684,604,1.0,45
2019-09-05T17:00:00Z,2019-09-05T16:00:00Z,PT60M,14.1,-4,8.7,248,576,430,678,841,682,1.0,42
2019-09-05T18:00:00Z,2019-09-05T17:00:00Z,PT60M,15.1,18,19.4,332,341,251,583,673,593,1.5,43
2019-09-05T19:00:00Z,2019-09-05T18:00:00Z,PT60M,15.5,37,14.9,284,386,256,540,639,609,1.8,49
2019-09-05T20:00:00Z,2019-09-05T19:00:00Z,PT60M,15.3,52,22.9,273,194,110,383,422,455,1.8,57
2019-09-05T21:00:00Z,2019-09-05T20:00:00Z,PT60M,14.6,64,41.7,182,0,0,182,171,182,1.9,68
2019-09-05T22:00:00Z,2019-09-05T21:00:00Z,PT60M,13.1,74,34.0,77,0,0,77,72,77,1.5,80
2019-09-05T23:00:00Z,2019-09-05T22:00:00Z,PT60M,11.1,82,30.0,5,0,0,5,5,5,1.1,92
2019-09-06T00:00:00Z,2019-09-05T23:00:00Z,PT60M,10.1,91,26.7,0,0,0,0,0,0,0.8,104
2019-09-06T01:00:00Z,2019-09-06T00:00:00Z,PT60M,10.2,100,30.6,0,0,0,0,0,0,1.2,116
2019-09-06T02:00:00Z,2019-09-06T01:00:00Z,PT60M,10.2,110,31.3,0,0,0,0,0,0,1.2,128
2019-09-06T03:00:00Z,2019-09-06T02:00:00Z,PT60M,9.9,125,31.7,0,0,0,0,0,0,1.4,139
2019-09-06T04:00:00Z,2019-09-06T03:00:00Z,PT60M,9.4,145,60.2,0,0,0,0,0,0,1.7,148
2019-09-06T05:00:00Z,2019-09-06T04:00:00Z,PT60M,8.7,174,61.3,0,0,0,0,0,0,1.3,152
2019-09-06T06:00:00Z,2019-09-06T05:00:00Z,PT60M,8.2,-155,60.9,0,0,0,0,0,0,0.7,150
2019-09-06T07:00:00Z,2019-09-06T06:00:00Z,PT60M,8.0,-131,60.4,0,0,0,0,0,0,0.3,143
2019-09-06T08:00:00Z,2019-09-06T07:00:00Z,PT60M,7.8,-115,61.6,0,0,0,0,0,0,0.4,133
2019-09-06T09:00:00Z,2019-09-06T08:00:00Z,PT60M,7.7,-104,62.3,0,0,0,0,0,0,0.5,121
2019-09-06T10:00:00Z,2019-09-06T09:00:00Z,PT60M,7.6,-94,57.8,0,0,0,0,0,0,0.7,109
2019-09-06T11:00:00Z,2019-09-06T10:00:00Z,PT60M,7.4,-86,48.1,0,0,0,0,0,0,0.3,96
2019-09-06T12:00:00Z,2019-09-06T11:00:00Z,PT60M,8.1,-77,45.3,29,0,0,29,27,29,0.4,84
2019-09-06T13:00:00Z,2019-09-06T12:00:00Z,PT60M,9.5,-68,60.0,93,0,0,93,87,93,1.0,72
2019-09-06T14:00:00Z,2019-09-06T13:00:00Z,PT60M,11.3,-57,58.5,182,0,0,182,171,182,1.7,61
2019-09-06T15:00:00Z,2019-09-06T14:00:00Z,PT60M,13.4,-43,73.4,155,0,0,155,145,155,1.9,52
2019-09-06T16:00:00Z,2019-09-06T15:00:00Z,PT60M,15.0,-26,72.7,189,0,0,189,178,189,1.9,45
2019-09-06T17:00:00Z,2019-09-06T16:00:00Z,PT60M,16.0,-4,64.5,262,0,0,262,247,262,1.9,41
2019-09-06T18:00:00Z,2019-09-06T17:00:00Z,PT60M,15.7,18,65.9,245,0,0,245,230,245,2.3,43
2019-09-06T19:00:00Z,2019-09-06T18:00:00Z,PT60M,14.7,37,64.0,228,0,0,228,214,228,2.6,49
2019-09-06T20:00:00Z,2019-09-06T19:00:00Z,PT60M,13.8,52,57.9,208,0,0,208,195,208,2.6,57
2019-09-06T21:00:00Z,2019-09-06T20:00:00Z,PT60M,12.8,64,27.2,179,136,44,223,239,320,2.4,68
2019-09-06T22:00:00Z,2019-09-06T21:00:00Z,PT60M,11.7,74,18.7,80,107,24,104,117,158,1.9,79
2019-09-06T23:00:00Z,2019-09-06T22:00:00Z,PT60M,10.6,83,55.9,4,1,0,4,4,4,1.6,92
2019-09-07T00:00:00Z,2019-09-06T23:00:00Z,PT60M,9.6,91,74.2,0,0,0,0,0,0,1.3,104
2019-09-07T01:00:00Z,2019-09-07T00:00:00Z,PT60M,8.9,100,45.5,0,0,0,0,0,0,1.1,116
2019-09-07T02:00:00Z,2019-09-07T01:00:00Z,PT60M,8.3,111,45.3,0,0,0,0,0,0,0.8,128
2019-09-07T03:00:00Z,2019-09-07T02:00:00Z,PT60M,8.2,125,54.5,0,0,0,0,0,0,0.6,139
2019-09-07T04:00:00Z,2019-09-07T03:00:00Z,PT60M,8.4,146,42.5,0,0,0,0,0,0,0.7,148
2019-09-07T05:00:00Z,2019-09-07T04:00:00Z,PT60M,8.5,174,44.8,0,0,0,0,0,0,0.9,152
2019-09-07T06:00:00Z,2019-09-07T05:00:00Z,PT60M,8.5,-155,42.4,0,0,0,0,0,0,0.6,150
2019-09-07T07:00:00Z,2019-09-07T06:00:00Z,PT60M,8.3,-132,62.3,0,0,0,0,0,0,0.8,143
2019-09-07T08:00:00Z,2019-09-07T07:00:00Z,PT60M,8.3,-116,66.6,0,0,0,0,0,0,0.7,132
2019-09-07T09:00:00Z,2019-09-07T08:00:00Z,PT60M,8.6,-104,68.8,0,0,0,0,0,0,0.9,121
2019-09-07T10:00:00Z,2019-09-07T09:00:00Z,PT60M,8.4,-95,65.7,0,0,0,0,0,0,0.4,108
2019-09-07T11:00:00Z,2019-09-07T10:00:00Z,PT60M,8.1,-86,54.4,0,0,0,0,0,0,0.2,96
2019-09-07T12:00:00Z,2019-09-07T11:00:00Z,PT60M,8.4,-78,43.0,37,0,0,37,35,37,0.5,84
2019-09-07T13:00:00Z,2019-09-07T12:00:00Z,PT60M,9.1,-68,60.7,92,0,0,92,87,92,0.6,72
2019-09-07T14:00:00Z,2019-09-07T13:00:00Z,PT60M,9.8,-57,68.4,140,0,0,140,132,140,0.1,61
2019-09-07T15:00:00Z,2019-09-07T14:00:00Z,PT60M,10.1,-43,66.8,195,0,0,195,183,195,0.9,51
2019-09-07T16:00:00Z,2019-09-07T15:00:00Z,PT60M,9.7,-26,64.3,241,0,0,241,227,241,1.0,44
2019-09-07T17:00:00Z,2019-09-07T16:00:00Z,PT60M,9.2,-4,76.5,170,0,0,170,160,170,0.7,41
2019-09-07T18:00:00Z,2019-09-07T17:00:00Z,PT60M,9.2,18,84.3,112,0,0,112,105,112,1.5,42
2019-09-07T19:00:00Z,2019-09-07T18:00:00Z,PT60M,9.8,38,75.7,152,0,0,152,143,152,2.1,48
2019-09-07T20:00:00Z,2019-09-07T19:00:00Z,PT60M,10.8,53,52.0,238,0,0,238,224,238,1.7,57
2019-09-07T21:00:00Z,2019-09-07T20:00:00Z,PT60M,11.6,65,48.8,160,3,1,161,152,163,0.4,68
2019-09-07T22:00:00Z,2019-09-07T21:00:00Z,PT60M,11.2,74,18.7,74,144,30,103,121,169,0.7,79
2019-09-07T23:00:00Z,2019-09-07T22:00:00Z,PT60M,9.6,83,27.3,6,0,0,6,6,6,1.0,91
2019-09-08T00:00:00Z,2019-09-07T23:00:00Z,PT60M,8.1,92,18.1,0,0,0,0,0,0,1.0,104
2019-09-08T01:00:00Z,2019-09-08T00:00:00Z,PT60M,7.2,101,0.6,0,0,0,0,0,0,0.8,116
2019-09-08T02:00:00Z,2019-09-08T01:00:00Z,PT60M,6.6,111,0.0,0,0,0,0,0,0,0.7,128
2019-09-08T03:00:00Z,2019-09-08T02:00:00Z,PT60M,6.1,126,0.0,0,0,0,0,0,0,0.7,139
2019-09-08T04:00:00Z,2019-09-08T03:00:00Z,PT60M,5.7,146,0.0,0,0,0,0,0,0,0.8,148
2019-09-08T05:00:00Z,2019-09-08T04:00:00Z,PT60M,5.6,175,0.0,0,0,0,0,0,0,0.6,152
2019-09-08T06:00:00Z,2019-09-08T05:00:00Z,PT60M,5.8,-155,0.0,0,0,0,0,0,0,0.5,150
2019-09-08T07:00:00Z,2019-09-08T06:00:00Z,PT60M,5.7,-132,0.0,0,0,0,0,0,0,0.9,142
2019-09-08T08:00:00Z,2019-09-08T07:00:00Z,PT60M,5.7,-116,0.0,0,0,0,0,0,0,1.0,132
2019-09-08T09:00:00Z,2019-09-08T08:00:00Z,PT60M,5.8,-104,0.0,0,0,0,0,0,0,0.8,120
2019-09-08T10:00:00Z,2019-09-08T09:00:00Z,PT60M,5.7,-95,0.0,0,0,0,0,0,0,0.7,108
2019-09-08T11:00:00Z,2019-09-08T10:00:00Z,PT60M,5.5,-86,0.0,0,1,0,0,0,0,0.4,96
2019-09-08T12:00:00Z,2019-09-08T11:00:00Z,PT60M,6.3,-78,7.5,40,212,32,71,95,126,0.4,83
2019-09-08T13:00:00Z,2019-09-08T12:00:00Z,PT60M,7.8,-69,4.5,80,558,176,257,343,604,0.6,71
2019-09-08T14:00:00Z,2019-09-08T13:00:00Z,PT60M,9.5,-58,6.0,122,635,317,439,566,729,0.8,60
2019-09-08T15:00:00Z,2019-09-08T14:00:00Z,PT60M,11.0,-44,7.5,170,647,411,581,733,732,1.2,51
2019-09-08T16:00:00Z,2019-09-08T15:00:00Z,PT60M,12.2,-26,0.9,100,869,627,726,935,787,1.5,44
2019-09-08T17:00:00Z,2019-09-08T16:00:00Z,PT60M,13.1,-4,11.6,255,566,430,685,833,689,1.6,41
2019-09-08T18:00:00Z,2019-09-08T17:00:00Z,PT60M,13.6,18,5.1,169,735,543,712,898,743,1.5,42
2019-09-08T19:00:00Z,2019-09-08T18:00:00Z,PT60M,13.9,38,0.3,90,858,574,664,859,799,1.8,48
2019-09-08T20:00:00Z,2019-09-08T19:00:00Z,PT60M,13.8,53,1.9,99,756,412,510,664,784,2.2,57
2019-09-08T21:00:00Z,2019-09-08T20:00:00Z,PT60M,13.0,65,0.6,68,687,266,333,447,737,2.1,67
2019-09-08T22:00:00Z,2019-09-08T21:00:00Z,PT60M,11.6,75,7.5,54,337,74,128,171,287,1.6,79
2019-09-08T23:00:00Z,2019-09-08T22:00:00Z,PT60M,10.0,84,10.1,6,18,2,8,9,7,1.2,91
2019-09-09T00:00:00Z,2019-09-08T23:00:00Z,PT60M,8.8,92,0.4,0,0,0,0,0,0,2.2,104
2019-09-09T01:00:00Z,2019-09-09T00:00:00Z,PT60M,7.5,101,45.8,0,0,0,0,0,0,2.6,116
2019-09-09T02:00:00Z,2019-09-09T01:00:00Z,PT60M,6.2,112,56.5,0,0,0,0,0,0,1.2,128
2019-09-09T03:00:00Z,2019-09-09T02:00:00Z,PT60M,5.7,126,60.7,0,0,0,0,0,0,0.7,139
2019-09-09T04:00:00Z,2019-09-09T03:00:00Z,PT60M,5.6,147,54.6,0,0,0,0,0,0,1.1,147
2019-09-09T05:00:00Z,2019-09-09T04:00:00Z,PT60M,5.4,175,58.3,0,0,0,0,0,0,1.9,151
2019-09-09T06:00:00Z,2019-09-09T05:00:00Z,PT60M,5.4,-155,60.6,0,0,0,0,0,0,2.0,149
2019-09-09T07:00:00Z,2019-09-09T06:00:00Z,PT60M,5.5,-132,60.8,0,0,0,0,0,0,1.9,142
2019-09-09T08:00:00Z,2019-09-09T07:00:00Z,PT60M,5.5,-116,60.3,0,0,0,0,0,0,2.1,132
2019-09-09T09:00:00Z,2019-09-09T08:00:00Z,PT60M,5.4,-105,60.7,0,0,0,0,0,0,1.9,120
2019-09-09T10:00:00Z,2019-09-09T09:00:00Z,PT60M,5.4,-95,63.4,0,0,0,0,0,0,1.6,108
2019-09-09T11:00:00Z,2019-09-09T10:00:00Z,PT60M,5.4,-87,58.0,0,0,0,0,0,0,1.9,95
2019-09-09T12:00:00Z,2019-09-09T11:00:00Z,PT60M,6.4,-78,48.8,37,0,0,37,35,37,1.5,83
2019-09-09T13:00:00Z,2019-09-09T12:00:00Z,PT60M,8.2,-69,59.1,102,0,0,102,96,102,1.0,71
2019-09-09T14:00:00Z,2019-09-09T13:00:00Z,PT60M,9.8,-58,69.9,139,0,0,139,130,139,1.4,60
2019-09-09T15:00:00Z,2019-09-09T14:00:00Z,PT60M,11.0,-44,81.1,117,0,0,117,110,117,1.7,51
2019-09-09T16:00:00Z,2019-09-09T15:00:00Z,PT60M,11.4,-26,79.0,149,0,0,149,140,149,1.8,43
2019-09-09T17:00:00Z,2019-09-09T16:00:00Z,PT60M,11.4,-4,65.7,259,0,0,259,244,259,1.5,40
2019-09-09T18:00:00Z,2019-09-09T17:00:00Z,PT60M,11.3,19,62.7,273,0,0,273,256,273,1.0,42
2019-09-09T19:00:00Z,2019-09-09T18:00:00Z,PT60M,11.5,38,56.3,281,0,0,281,265,281,0.7,48
2019-09-09T20:00:00Z,2019-09-09T19:00:00Z,PT60M,11.1,54,54.3,228,0,0,228,215,228,0.6,57
2019-09-09T21:00:00Z,2019-09-09T20:00:00Z,PT60M,10.3,65,44.1,181,0,0,181,170,181,1.0,67
2019-09-09T22:00:00Z,2019-09-09T21:00:00Z,PT60M,9.2,75,49.3,61,0,0,61,58,61,2.3,79
2019-09-09T23:00:00Z,2019-09-09T22:00:00Z,PT60M,7.9,84,42.8,5,0,0,5,5,5,2.3,91
2019-09-10T00:00:00Z,2019-09-09T23:00:00Z,PT60M,7.3,92,45.2,0,0,0,0,0,0,1.5,103
2019-09-10T01:00:00Z,2019-09-10T00:00:00Z,PT60M,7.3,101,31.0,0,0,0,0,0,0,0.8,116
2019-09-10T02:00:00Z,2019-09-10T01:00:00Z,PT60M,7.4,112,25.0,0,0,0,0,0,0,0.4,128
2019-09-10T03:00:00Z,2019-09-10T02:00:00Z,PT60M,7.0,127,31.4,0,0,0,0,0,0,0.2,138
2019-09-10T04:00:00Z,2019-09-10T03:00:00Z,PT60M,6.5,147,1.1,0,0,0,0,0,0,0.2,147
2019-09-10T05:00:00Z,2019-09-10T04:00:00Z,PT60M,6.0,175,0.0,0,0,0,0,0,0,0.1,151
2019-09-10T06:00:00Z,2019-09-10T05:00:00Z,PT60M,5.4,-155,0.0,0,0,0,0,0,0,0.2,149
2019-09-10T07:00:00Z,2019-09-10T06:00:00Z,PT60M,5.2,-132,0.0,0,0,0,0,0,0,0.1,142
2019-09-10T08:00:00Z,2019-09-10T07:00:00Z,PT60M,5.0,-116,0.0,0,0,0,0,0,0,0.1,131
2019-09-10T09:00:00Z,2019-09-10T08:00:00Z,PT60M,4.7,-105,0.0,0,0,0,0,0,0,0.2,120
2019-09-10T10:00:00Z,2019-09-10T09:00:00Z,PT60M,4.4,-95,0.0,0,0,0,0,0,0,0.2,107
2019-09-10T11:00:00Z,2019-09-10T10:00:00Z,PT60M,4.2,-87,0.0,0,3,0,1,1,0,0.3,95
2019-09-10T12:00:00Z,2019-09-10T11:00:00Z,PT60M,5.7,-78,7.6,34,284,48,82,111,175,0.3,83
2019-09-10T13:00:00Z,2019-09-10T12:00:00Z,PT60M,8.1,-69,12.1,107,421,140,247,309,515,0.3,71
2019-09-10T14:00:00Z,2019-09-10T13:00:00Z,PT60M,10.1,-58,5.3,111,674,338,449,574,748,0.5,60
2019-09-10T15:00:00Z,2019-09-10T14:00:00Z,PT60M,11.8,-44,4.5,132,742,474,606,768,772,0.8,50
2019-09-10T16:00:00Z,2019-09-10T15:00:00Z,PT60M,12.8,-26,19.1,319,383,279,598,690,630,1.5,43
2019-09-10T17:00:00Z,2019-09-10T16:00:00Z,PT60M,13.4,-4,7.4,200,681,523,722,895,727,2.1,40
2019-09-10T18:00:00Z,2019-09-10T17:00:00Z,PT60M,13.7,19,14.2,291,477,357,648,772,669,2.6,41
2019-09-10T19:00:00Z,2019-09-10T18:00:00Z,PT60M,13.7,39,13.4,243,488,337,580,694,656,2.6,47
2019-09-10T20:00:00Z,2019-09-10T19:00:00Z,PT60M,13.3,54,16.9,234,355,200,434,506,574,2.5,56
2019-09-10T21:00:00Z,2019-09-10T20:00:00Z,PT60M,12.5,66,34.9,199,42,18,217,215,245,2.4,67
2019-09-10T22:00:00Z,2019-09-10T21:00:00Z,PT60M,11.3,76,17.8,87,124,23,111,123,166,1.9,79
2019-09-10T23:00:00Z,2019-09-10T22:00:00Z,PT60M,9.3,84,0.9,6,32,3,9,11,9,1.4,91
2019-09-11T00:00:00Z,2019-09-10T23:00:00Z,PT60M,7.8,93,9.8,0,0,0,0,0,0,0.7,103
2019-09-11T01:00:00Z,2019-09-11T00:00:00Z,PT60M,7.2,102,0.4,0,0,0,0,0,0,0.3,116
2019-09-11T02:00:00Z,2019-09-11T01:00:00Z,PT60M,6.8,113,0.0,0,0,0,0,0,0,0.6,128
2019-09-11T03:00:00Z,2019-09-11T02:00:00Z,PT60M,6.4,127,0.0,0,0,0,0,0,0,0.6,138
2019-09-11T04:00:00Z,2019-09-11T03:00:00Z,PT60M,5.9,147,0.0,0,0,0,0,0,0,0.5,147
2019-09-11T05:00:00Z,2019-09-11T04:00:00Z,PT60M,5.8,175,0.0,0,0,0,0,0,0,0.3,151
2019-09-11T06:00:00Z,2019-09-11T05:00:00Z,PT60M,6.2,-155,0.0,0,0,0,0,0,0,0.2,148
2019-09-11T07:00:00Z,2019-09-11T06:00:00Z,PT60M,6.5,-133,0.0,0,0,0,0,0,0,0.5,141
2019-09-11T08:00:00Z,2019-09-11T07:00:00Z,PT60M,6.6,-117,0.0,0,0,0,0,0,0,0.5,131
2019-09-11T09:00:00Z,2019-09-11T08:00:00Z,PT60M,6.7,-105,0.0,0,0,0,0,0,0,0.4,119
2019-09-11T10:00:00Z,2019-09-11T09:00:00Z,PT60M,6.3,-96,0.0,0,0,0,0,0,0,0.4,107
2019-09-11T11:00:00Z,2019-09-11T10:00:00Z,PT60M,5.7,-87,0.0,1,2,0,1,1,1,0.5,95
2019-09-11T12:00:00Z,2019-09-11T11:00:00Z,PT60M,6.4,-79,0.4,33,327,53,86,119,192,0.3,82
2019-09-11T13:00:00Z,2019-09-11T12:00:00Z,PT60M,8.2,-69,0.0,61,653,220,281,374,685,0.3,71
2019-09-11T14:00:00Z,2019-09-11T13:00:00Z,PT60M,9.8,-58,2.3,98,730,368,467,600,788,1.1,59
2019-09-11T15:00:00Z,2019-09-11T14:00:00Z,PT60M,11.1,-44,1.8,103,815,527,630,804,804,1.7,50
2019-09-11T16:00:00Z,2019-09-11T15:00:00Z,PT60M,12.5,-26,0.1,85,902,663,748,954,807,1.5,43
2019-09-11T17:00:00Z,2019-09-11T16:00:00Z,PT60M,13.7,-4,3.3,137,816,630,766,964,771,1.6,39
2019-09-11T18:00:00Z,2019-09-11T17:00:00Z,PT60M,14.6,19,2.1,116,847,637,754,953,787,1.4,41
2019-09-11T19:00:00Z,2019-09-11T18:00:00Z,PT60M,15.2,39,0.0,80,887,603,683,874,822,1.2,47
2019-09-11T20:00:00Z,2019-09-11T19:00:00Z,PT60M,15.3,54,0.0,72,835,465,537,695,829,1.4,56
2019-09-11T21:00:00Z,2019-09-11T20:00:00Z,PT60M,14.9,66,0.0,60,737,291,350,462,781,1.8,67
2019-09-11T22:00:00Z,2019-09-11T21:00:00Z,PT60M,13.5,76,0.4,39,530,110,149,208,385,2.0,79
2019-09-11T23:00:00Z,2019-09-11T22:00:00Z,PT60M,10.9,85,0.5,6,60,5,11,15,13,1.8,91
2019-09-12T00:00:00Z,2019-09-11T23:00:00Z,PT60M,8.9,93,0.0,0,0,0,0,0,0,1.3,103
2019-09-12T01:00:00Z,2019-09-12T00:00:00Z,PT60M,8.2,102,0.0,0,0,0,0,0,0,1.2,116
2019-09-12T02:00:00Z,2019-09-12T01:00:00Z,PT60M,7.8,113,0.0,0,0,0,0,0,0,1.2,127
2019-09-12T03:00:00Z,2019-09-12T02:00:00Z,PT60M,7.5,127,0.0,0,0,0,0,0,0,1.1,138
2019-09-12T04:00:00Z,2019-09-12T03:00:00Z,PT60M,7.2,148,0.0,0,0,0,0,0,0,1.0,146
2019-09-12T05:00:00Z,2019-09-12T04:00:00Z,PT60M,7.0,176,0.0,0,0,0,0,0,0,1.0,150
2019-09-12T06:00:00Z,2019-09-12T05:00:00Z,PT60M,6.6,-156,0.0,0,0,0,0,0,0,0.8,148
2019-09-12T07:00:00Z,2019-09-12T06:00:00Z,PT60M,6.3,-133,0.0,0,0,0,0,0,0,0.7,141
2019-09-12T08:00:00Z,2019-09-12T07:00:00Z,PT60M,6.2,-117,0.0,0,0,0,0,0,0,0.7,131
2019-09-12T09:00:00Z,2019-09-12T08:00:00Z,PT60M,6.0,-105,0.0,0,0,0,0,0,0,0.8,119
2019-09-12T10:00:00Z,2019-09-12T09:00:00Z,PT60M,5.8,-96,0.0,0,0,0,0,0,0,0.9,107
2019-09-12T11:00:00Z,2019-09-12T10:00:00Z,PT60M,5.6,-87,0.0,1,8,1,1,2,1,0.9,94
2019-09-12T12:00:00Z,2019-09-12T11:00:00Z,PT60M,7.5,-79,2.9,28,446,74,102,144,247,0.8,82
2019-09-12T13:00:00Z,2019-09-12T12:00:00Z,PT60M,10.7,-70,0.0,45,776,264,309,414,777,0.8,70
2019-09-12T14:00:00Z,2019-09-12T13:00:00Z,PT60M,12.9,-58,0.0,56,886,455,511,664,876,1.4,59
2019-09-12T15:00:00Z,2019-09-12T14:00:00Z,PT60M,14.7,-44,0.0,64,941,612,675,866,869,1.7,49
2019-09-12T16:00:00Z,2019-09-12T15:00:00Z,PT60M,16.3,-26,0.0,70,964,713,783,997,845,1.8,42
2019-09-12T17:00:00Z,2019-09-12T16:00:00Z,PT60M,17.6,-4,4.1,144,835,648,792,991,797,1.9,39
2019-09-12T18:00:00Z,2019-09-12T17:00:00Z,PT60M,18.5,20,2.8,126,863,652,778,979,813,1.9,41
2019-09-12T19:00:00Z,2019-09-12T18:00:00Z,PT60M,19.0,39,0.0,79,925,632,710,906,856,1.8,47
2019-09-12T20:00:00Z,2019-09-12T19:00:00Z,PT60M,18.9,55,0.0,73,867,486,559,719,862,2.0,56
2019-09-12T21:00:00Z,2019-09-12T20:00:00Z,PT60M,18.0,67,0.0,62,764,303,365,479,813,2.0,67
2019-09-12T22:00:00Z,2019-09-12T21:00:00Z,PT60M,15.6,76,0.4,43,544,114,156,214,405,1.9,78
2019-09-12T23:00:00Z,2019-09-12T22:00:00Z,PT60M,12.2,85,0.0,6,71,6,12,17,16,1.6,91
2019-09-13T00:00:00Z,2019-09-12T23:00:00Z,PT60M,10.3,93,0.0,0,0,0,0,0,0,0.8,103
2019-09-13T01:00:00Z,2019-09-13T00:00:00Z,PT60M,10.0,103,0.0,0,0,0,0,0,0,0.5,115
2019-09-13T02:00:00Z,2019-09-13T01:00:00Z,PT60M,9.8,114,0.0,0,0,0,0,0,0,0.7,127
2019-09-13T03:00:00Z,2019-09-13T02:00:00Z,PT60M,9.5,128,0.0,0,0,0,0,0,0,0.7,138
2019-09-13T04:00:00Z,2019-09-13T03:00:00Z,PT60M,8.9,148,0.0,0,0,0,0,0,0,0.6,146
2019-09-13T05:00:00Z,2019-09-13T04:00:00Z,PT60M,8.5,176,0.0,0,0,0,0,0,0,0.4,150
2019-09-13T06:00:00Z,2019-09-13T05:00:00Z,PT60M,8.3,-156,0.0,0,0,0,0,0,0,0.2,148
2019-09-13T07:00:00Z,2019-09-13T06:00:00Z,PT60M,8.1,-133,0.0,0,0,0,0,0,0,0.1,140
2019-09-13T08:00:00Z,2019-09-13T07:00:00Z,PT60M,7.9,-117,0.0,0,0,0,0,0,0,0.4,130
2019-09-13T09:00:00Z,2019-09-13T08:00:00Z,PT60M,8.1,-106,0.0,0,0,0,0,0,0,0.7,119
2019-09-13T10:00:00Z,2019-09-13T09:00:00Z,PT60M,8.3,-96,0.0,0,0,0,0,0,0,0.8,107
2019-09-13T11:00:00Z,2019-09-13T10:00:00Z,PT60M,8.2,-88,0.0,1,9,1,2,2,2,0.4,94
2019-09-13T12:00:00Z,2019-09-13T11:00:00Z,PT60M,10.2,-79,3.2,31,420,72,103,142,252,0.1,82
2019-09-13T13:00:00Z,2019-09-13T12:00:00Z,PT60M,12.9,-70,0.0,51,744,257,309,408,765,0.3,70
2019-09-13T14:00:00Z,2019-09-13T13:00:00Z,PT60M,14.8,-59,0.0,66,852,442,508,654,860,0.5,59
2019-09-13T15:00:00Z,2019-09-13T14:00:00Z,PT60M,16.9,-45,0.0,76,904,592,668,850,855,0.8,49
2019-09-13T16:00:00Z,2019-09-13T15:00:00Z,PT60M,18.5,-26,0.0,83,927,690,773,977,832,1.1,42
2019-09-13T17:00:00Z,2019-09-13T16:00:00Z,PT60M,19.5,-3,3.8,151,808,630,781,972,786,1.3,39
2019-09-13T18:00:00Z,2019-09-13T17:00:00Z,PT60M,20.4,20,2.5,130,837,636,766,958,800,1.3,40
2019-09-13T19:00:00Z,2019-09-13T18:00:00Z,PT60M,21.0,40,0.0,85,887,609,694,879,835,1.5,47
2019-09-13T20:00:00Z,2019-09-13T19:00:00Z,PT60M,20.7,55,0.0,78,827,466,544,695,835,1.7,56
2019-09-13T21:00:00Z,2019-09-13T20:00:00Z,PT60M,19.9,67,0.0,65,724,290,355,460,782,1.8,67
2019-09-13T22:00:00Z,2019-09-13T21:00:00Z,PT60M,17.9,77,0.0,42,517,110,152,205,397,1.8,78
2019-09-13T23:00:00Z,2019-09-13T22:00:00Z,PT60M,14.7,85,0.0,6,66,6,12,16,16,1.6,91
2019-09-14T00:00:00Z,2019-09-13T23:00:00Z,PT60M,12.3,94,0.0,0,0,0,0,0,0,1.1,103
2019-09-14T01:00:00Z,2019-09-14T00:00:00Z,PT60M,11.3,103,0.0,0,0,0,0,0,0,0.7,115
2019-09-14T02:00:00Z,2019-09-14T01:00:00Z,PT60M,10.5,114,0.0,0,0,0,0,0,0,0.5,127
2019-09-14T03:00:00Z,2019-09-14T02:00:00Z,PT60M,9.7,128,0.0,0,0,0,0,0,0,0.3,138
2019-09-14T04:00:00Z,2019-09-14T03:00:00Z,PT60M,9.1,149,0.0,0,0,0,0,0,0,0.2,146
2019-09-14T05:00:00Z,2019-09-14T04:00:00Z,PT60M,8.7,176,0.0,0,0,0,0,0,0,0.3,150
