PeriodEnd,PeriodStart,Period,AirTemp,CloudOpacity,Dhi,Dni,Ghi,RelativeHumidity,WindSpeed10m
2020-01-11T04:00:00Z,2020-01-11T03:00:00Z,PT60M,16.7,33.7,0,0,0,76.7,1.9
2020-01-11T05:00:00Z,2020-01-11T04:00:00Z,PT60M,16.2,31.8,0,0,0,79.0,0.9
2020-01-11T06:00:00Z,2020-01-11T05:00:00Z,PT60M,16.1,31.3,0,0,0,78.9,0.7
2020-01-11T07:00:00Z,2020-01-11T06:00:00Z,PT60M,15.9,41.3,0,0,0,79.1,1.5
2020-01-11T08:00:00Z,2020-01-11T07:00:00Z,PT60M,15.5,30.2,0,0,0,82.0,1.2
2020-01-11T09:00:00Z,2020-01-11T08:00:00Z,PT60M,15.5,35.6,0,0,0,83.2,0.5
2020-01-11T10:00:00Z,2020-01-11T09:00:00Z,PT60M,15.6,36.3,0,0,0,81.4,0.6
2020-01-11T11:00:00Z,2020-01-11T10:00:00Z,PT60M,16.6,43.2,38,12,40,73.8,0.9
2020-01-11T12:00:00Z,2020-01-11T11:00:00Z,PT60M,18.0,52.6,123,0,123,68.1,1.5
2020-01-11T13:00:00Z,2020-01-11T12:00:00Z,PT60M,18.8,46.2,274,1,275,66.5,2.3
2020-01-11T14:00:00Z,2020-01-11T13:00:00Z,PT60M,19.5,40.3,385,69,435,64.2,2.7
2020-01-11T15:00:00Z,2020-01-11T14:00:00Z,PT60M,20.0,27.0,490,201,662,63.6,3.3
2020-01-11T16:00:00Z,2020-01-11T15:00:00Z,PT60M,20.2,4.7,233,787,981,63.9,3.6
2020-01-11T17:00:00Z,2020-01-11T16:00:00Z,PT60M,20.6,4.2,234,813,1041,62.6,3.8
2020-01-11T18:00:00Z,2020-01-11T17:00:00Z,PT60M,21.0,11.6,373,589,949,60.8,4.0
2020-01-11T19:00:00Z,2020-01-11T18:00:00Z,PT60M,21.1,6.5,270,716,928,59.8,4.1
2020-01-11T20:00:00Z,2020-01-11T19:00:00Z,PT60M,20.9,11.1,312,553,749,60.7,4.1
2020-01-11T21:00:00Z,2020-01-11T20:00:00Z,PT60M,20.3,3.8,165,716,620,63.9,3.7
2020-01-11T22:00:00Z,2020-01-11T21:00:00Z,PT60M,19.6,0.0,96,710,412,68.2,3.3
2020-01-11T23:00:00Z,2020-01-11T22:00:00Z,PT60M,18.8,1.9,65,448,176,72.2,2.9
2020-01-12T00:00:00Z,2020-01-11T23:00:00Z,PT60M,17.8,1.1,12,53,17,79.5,2.3
2020-01-12T01:00:00Z,2020-01-12T00:00:00Z,PT60M,17.1,0.0,0,0,0,84.3,2.2
2020-01-12T02:00:00Z,2020-01-12T01:00:00Z,PT60M,17.0,0.0,0,0,0,83.0,2.3
2020-01-12T03:00:00Z,2020-01-12T02:00:00Z,PT60M,16.6,0.0,0,0,0,82.5,2.2
2020-01-12T04:00:00Z,2020-01-12T03:00:00Z,PT60M,16.2,0.0,0,0,0,83.2,2.1
2020-01-12T05:00:00Z,2020-01-12T04:00:00Z,PT60M,15.6,0.0,0,0,0,85.5,1.1
2020-01-12T06:00:00Z,2020-01-12T05:00:00Z,PT60M,15.5,0.0,0,0,0,85.7,0.1
2020-01-12T07:00:00Z,2020-01-12T06:00:00Z,PT60M,15.4,0.0,0,0,0,84.5,0.2
2020-01-12T08:00:00Z,2020-01-12T07:00:00Z,PT60M,15.0,0.0,0,0,0,85.6,0.5
2020-01-12T09:00:00Z,2020-01-12T08:00:00Z,PT60M,14.4,0.3,0,0,0,86.3,0.4
2020-01-12T10:00:00Z,2020-01-12T09:00:00Z,PT60M,14.1,6.2,0,0,0,85.4,0.7
2020-01-12T11:00:00Z,2020-01-12T10:00:00Z,PT60M,15.1,18.6,36,27,39,82.1,0.8
2020-01-12T12:00:00Z,2020-01-12T11:00:00Z,PT60M,17.2,49.0,128,0,128,74.3,1.2
2020-01-12T13:00:00Z,2020-01-12T12:00:00Z,PT60M,18.8,35.0,297,58,330,66.9,2.6
2020-01-12T14:00:00Z,2020-01-12T13:00:00Z,PT60M,19.7,17.1,327,384,605,63.6,3.6
2020-01-12T15:00:00Z,2020-01-12T14:00:00Z,PT60M,20.2,11.0,331,566,810,62.9,4.0
2020-01-12T16:00:00Z,2020-01-12T15:00:00Z,PT60M,20.3,10.0,346,619,932,63.6,4.2
2020-01-12T17:00:00Z,2020-01-12T16:00:00Z,PT60M,20.3,8.8,336,666,997,63.9,4.0
2020-01-12T18:00:00Z,2020-01-12T17:00:00Z,PT60M,20.6,7.8,311,700,998,61.5,4.0
2020-01-12T19:00:00Z,2020-01-12T18:00:00Z,PT60M,21.0,6.8,272,724,935,59.3,4.1
2020-01-12T20:00:00Z,2020-01-12T19:00:00Z,PT60M,21.0,5.7,223,733,808,59.5,4.2
2020-01-12T21:00:00Z,2020-01-12T20:00:00Z,PT60M,20.7,4.7,173,709,625,61.4,4.2
2020-01-12T22:00:00Z,2020-01-12T21:00:00Z,PT60M,20.2,3.5,122,635,405,64.7,3.8
2020-01-12T23:00:00Z,2020-01-12T22:00:00Z,PT60M,19.5,2.4,68,449,177,69.3,3.4
2020-01-13T00:00:00Z,2020-01-12T23:00:00Z,PT60M,18.0,1.4,11,66,18,79.3,3.0
2020-01-13T01:00:00Z,2020-01-13T00:00:00Z,PT60M,16.8,0.4,0,0,0,86.3,2.8
2020-01-13T02:00:00Z,2020-01-13T01:00:00Z,PT60M,16.5,0.0,0,0,0,84.9,2.4
2020-01-13T03:00:00Z,2020-01-13T02:00:00Z,PT60M,16.3,0.0,0,0,0,84.3,1.5
2020-01-13T04:00:00Z,2020-01-13T03:00:00Z,PT60M,16.0,0.0,0,0,0,85.3,0.5
2020-01-13T05:00:00Z,2020-01-13T04:00:00Z,PT60M,15.7,0.0,0,0,0,86.6,1.2
2020-01-13T06:00:00Z,2020-01-13T05:00:00Z,PT60M,15.6,0.0,0,0,0,86.9,1.4
2020-01-13T07:00:00Z,2020-01-13T06:00:00Z,PT60M,15.6,0.0,0,0,0,87.1,1.3
2020-01-13T08:00:00Z,2020-01-13T07:00:00Z,PT60M,15.3,0.0,0,0,0,88.3,1.7
2020-01-13T09:00:00Z,2020-01-13T08:00:00Z,PT60M,15.1,0.0,0,0,0,88.5,1.8
2020-01-13T10:00:00Z,2020-01-13T09:00:00Z,PT60M,15.0,0.0,0,0,0,87.3,1.3
2020-01-13T11:00:00Z,2020-01-13T10:00:00Z,PT60M,15.5,18.2,37,11,37,83.3,1.0
2020-01-13T12:00:00Z,2020-01-13T11:00:00Z,PT60M,16.5,40.9,154,0,154,78.0,1.6
2020-01-13T13:00:00Z,2020-01-13T12:00:00Z,PT60M,17.1,50.3,242,0,242,75.2,2.0
2020-01-13T14:00:00Z,2020-01-13T13:00:00Z,PT60M,17.4,62.0,275,0,275,73.8,2.1
2020-01-13T15:00:00Z,2020-01-13T14:00:00Z,PT60M,17.8,55.6,404,0,404,71.9,2.4
2020-01-13T16:00:00Z,2020-01-13T15:00:00Z,PT60M,18.2,45.1,563,6,569,69.5,2.8
2020-01-13T17:00:00Z,2020-01-13T16:00:00Z,PT60M,18.5,37.5,645,38,683,67.9,2.9
2020-01-13T18:00:00Z,2020-01-13T17:00:00Z,PT60M,18.9,31.5,633,108,740,65.6,3.2
2020-01-13T19:00:00Z,2020-01-13T18:00:00Z,PT60M,19.4,19.6,467,368,803,63.6,3.4
2020-01-13T20:00:00Z,2020-01-13T19:00:00Z,PT60M,19.5,11.8,301,573,749,63.6,3.6
2020-01-13T21:00:00Z,2020-01-13T20:00:00Z,PT60M,19.1,2.0,134,792,640,65.6,3.6
2020-01-13T22:00:00Z,2020-01-13T21:00:00Z,PT60M,18.6,2.1,105,685,410,69.0,3.3
2020-01-13T23:00:00Z,2020-01-13T22:00:00Z,PT60M,17.8,3.0,65,466,179,73.6,3.1
2020-01-14T00:00:00Z,2020-01-13T23:00:00Z,PT60M,16.6,1.1,11,70,18,81.6,2.5
2020-01-14T01:00:00Z,2020-01-14T00:00:00Z,PT60M,15.7,4.3,0,0,0,87.3,1.9
2020-01-14T02:00:00Z,2020-01-14T01:00:00Z,PT60M,15.4,28.5,0,0,0,87.5,1.2
2020-01-14T03:00:00Z,2020-01-14T02:00:00Z,PT60M,15.3,29.1,0,0,0,86.6,0.4
2020-01-14T04:00:00Z,2020-01-14T03:00:00Z,PT60M,15.3,1.0,0,0,0,85.8,0.7
2020-01-14T05:00:00Z,2020-01-14T04:00:00Z,PT60M,15.3,0.0,0,0,0,85.2,1.4
2020-01-14T06:00:00Z,2020-01-14T05:00:00Z,PT60M,15.3,0.3,0,0,0,84.4,1.1
2020-01-14T07:00:00Z,2020-01-14T06:00:00Z,PT60M,15.3,27.0,0,0,0,83.5,0.6
2020-01-14T08:00:00Z,2020-01-14T07:00:00Z,PT60M,15.1,20.8,0,0,0,83.4,0.5
2020-01-14T09:00:00Z,2020-01-14T08:00:00Z,PT60M,15.0,28.0,0,0,0,83.7,0.8
2020-01-14T10:00:00Z,2020-01-14T09:00:00Z,PT60M,14.9,1.5,0,0,0,84.2,0.9
2020-01-14T11:00:00Z,2020-01-14T10:00:00Z,PT60M,15.5,16.1,34,22,36,80.3,0.5
2020-01-14T12:00:00Z,2020-01-14T11:00:00Z,PT60M,16.9,42.4,139,0,139,72.8,0.5
2020-01-14T13:00:00Z,2020-01-14T12:00:00Z,PT60M,18.0,37.2,272,50,302,67.9,1.8
2020-01-14T14:00:00Z,2020-01-14T13:00:00Z,PT60M,18.4,48.4,303,80,353,67.5,2.3
2020-01-14T15:00:00Z,2020-01-14T14:00:00Z,PT60M,18.5,53.4,409,0,409,68.8,2.6
2020-01-14T16:00:00Z,2020-01-14T15:00:00Z,PT60M,18.6,29.3,538,179,711,68.9,2.6
2020-01-14T17:00:00Z,2020-01-14T16:00:00Z,PT60M,18.7,8.6,355,616,967,67.6,2.2
2020-01-14T18:00:00Z,2020-01-14T17:00:00Z,PT60M,19.3,0.6,195,862,1042,64.1,2.3
2020-01-14T19:00:00Z,2020-01-14T18:00:00Z,PT60M,19.9,0.3,159,889,973,62.1,3.4
2020-01-14T20:00:00Z,2020-01-14T19:00:00Z,PT60M,19.7,0.9,157,834,824,64.4,3.5
2020-01-14T21:00:00Z,2020-01-14T20:00:00Z,PT60M,19.3,1.1,145,750,624,67.5,3.2
2020-01-14T22:00:00Z,2020-01-14T21:00:00Z,PT60M,19.0,9.5,170,417,364,69.6,3.0
2020-01-14T23:00:00Z,2020-01-14T22:00:00Z,PT60M,18.5,7.7,89,264,155,72.2,2.6
2020-01-15T00:00:00Z,2020-01-14T23:00:00Z,PT60M,17.8,15.4,12,33,15,77.5,2.3
2020-01-15T01:00:00Z,2020-01-15T00:00:00Z,PT60M,17.2,19.9,0,0,0,81.9,2.2
2020-01-15T02:00:00Z,2020-01-15T01:00:00Z,PT60M,16.9,30.6,0,0,0,82.8,2.0
2020-01-15T03:00:00Z,2020-01-15T02:00:00Z,PT60M,16.4,26.2,0,0,0,83.9,1.5
2020-01-15T04:00:00Z,2020-01-15T03:00:00Z,PT60M,15.8,1.9,0,0,0,85.4,0.7
2020-01-15T05:00:00Z,2020-01-15T04:00:00Z,PT60M,15.5,0.8,0,0,0,86.5,0.9
2020-01-15T06:00:00Z,2020-01-15T05:00:00Z,PT60M,15.7,1.1,0,0,0,84.5,1.3
2020-01-15T07:00:00Z,2020-01-15T06:00:00Z,PT60M,15.4,26.1,0,0,0,83.9,0.8
2020-01-15T08:00:00Z,2020-01-15T07:00:00Z,PT60M,15.1,27.5,0,0,0,85.8,1.1
2020-01-15T09:00:00Z,2020-01-15T08:00:00Z,PT60M,14.8,27.6,0,0,0,87.2,1.4
2020-01-15T10:00:00Z,2020-01-15T09:00:00Z,PT60M,14.2,5.3,0,0,0,88.4,1.3
2020-01-15T11:00:00Z,2020-01-15T10:00:00Z,PT60M,15.2,25.4,32,7,33,83.1,1.1
2020-01-15T12:00:00Z,2020-01-15T11:00:00Z,PT60M,16.8,35.3,156,18,162,75.8,0.8
2020-01-15T13:00:00Z,2020-01-15T12:00:00Z,PT60M,17.6,33.7,307,17,315,73.3,1.2
2020-01-15T14:00:00Z,2020-01-15T13:00:00Z,PT60M,18.0,19.7,296,371,570,72.7,1.4
2020-01-15T15:00:00Z,2020-01-15T14:00:00Z,PT60M,18.7,1.4,174,822,867,70.4,1.8
2020-01-15T16:00:00Z,2020-01-15T15:00:00Z,PT60M,19.1,3.2,213,804,973,67.9,2.1
2020-01-15T17:00:00Z,2020-01-15T16:00:00Z,PT60M,19.4,5.5,267,743,1003,66.5,1.9
2020-01-15T18:00:00Z,2020-01-15T17:00:00Z,PT60M,19.8,0.7,173,884,1042,65.9,2.0
2020-01-15T19:00:00Z,2020-01-15T18:00:00Z,PT60M,20.2,1.9,186,833,950,66.0,2.2
2020-01-15T20:00:00Z,2020-01-15T19:00:00Z,PT60M,20.1,1.7,165,808,811,66.6,2.1
2020-01-15T21:00:00Z,2020-01-15T20:00:00Z,PT60M,19.8,8.4,215,567,577,67.9,2.0
2020-01-15T22:00:00Z,2020-01-15T21:00:00Z,PT60M,19.5,0.8,102,667,399,69.6,1.8
2020-01-15T23:00:00Z,2020-01-15T22:00:00Z,PT60M,19.0,2.0,65,431,171,72.2,1.5
2020-01-16T00:00:00Z,2020-01-15T23:00:00Z,PT60M,18.3,0.9,11,57,17,76.8,1.6
2020-01-16T01:00:00Z,2020-01-16T00:00:00Z,PT60M,17.7,0.0,0,0,0,80.6,1.7
2020-01-16T02:00:00Z,2020-01-16T01:00:00Z,PT60M,17.3,0.0,0,0,0,82.1,1.3
2020-01-16T03:00:00Z,2020-01-16T02:00:00Z,PT60M,16.8,0.0,0,0,0,84.3,0.5
2020-01-16T04:00:00Z,2020-01-16T03:00:00Z,PT60M,16.3,0.0,0,0,0,87.4,1.1
2020-01-16T05:00:00Z,2020-01-16T04:00:00Z,PT60M,15.9,0.0,0,0,0,89.7,1.9
2020-01-16T06:00:00Z,2020-01-16T05:00:00Z,PT60M,15.7,0.0,0,0,0,88.4,2.0
2020-01-16T07:00:00Z,2020-01-16T06:00:00Z,PT60M,15.6,0.0,0,0,0,86.5,1.6
2020-01-16T08:00:00Z,2020-01-16T07:00:00Z,PT60M,15.4,0.0,0,0,0,85.5,1.0
2020-01-16T09:00:00Z,2020-01-16T08:00:00Z,PT60M,15.3,0.0,0,0,0,85.3,0.7
2020-01-16T10:00:00Z,2020-01-16T09:00:00Z,PT60M,15.3,13.5,0,0,0,86.0,0.8
2020-01-16T11:00:00Z,2020-01-16T10:00:00Z,PT60M,16.1,30.4,31,0,31,81.4,0.4
2020-01-16T12:00:00Z,2020-01-16T11:00:00Z,PT60M,17.7,15.9,136,200,202,73.3,0.4
2020-01-16T13:00:00Z,2020-01-16T12:00:00Z,PT60M,18.8,15.8,244,301,394,68.6,1.3
2020-01-16T14:00:00Z,2020-01-16T13:00:00Z,PT60M,19.1,3.3,185,696,669,68.2,1.5
2020-01-16T15:00:00Z,2020-01-16T14:00:00Z,PT60M,19.6,9.4,302,576,791,67.3,1.8
2020-01-16T16:00:00Z,2020-01-16T15:00:00Z,PT60M,19.9,2.7,225,785,966,67.1,2.2
2020-01-16T17:00:00Z,2020-01-16T16:00:00Z,PT60M,19.5,0.3,184,871,1047,69.4,2.0
2020-01-16T18:00:00Z,2020-01-16T17:00:00Z,PT60M,19.5,6.4,306,678,973,70.4,1.8
2020-01-16T19:00:00Z,2020-01-16T18:00:00Z,PT60M,20.0,10.7,368,531,856,68.7,1.8
2020-01-16T20:00:00Z,2020-01-16T19:00:00Z,PT60M,20.6,9.0,300,557,740,66.2,2.2
2020-01-16T21:00:00Z,2020-01-16T20:00:00Z,PT60M,20.8,6.7,211,573,581,65.7,2.6
2020-01-16T22:00:00Z,2020-01-16T21:00:00Z,PT60M,20.5,9.7,179,398,355,68.5,2.8
2020-01-16T23:00:00Z,2020-01-16T22:00:00Z,PT60M,19.5,19.0,98,137,131,74.1,2.5
2020-01-17T00:00:00Z,2020-01-16T23:00:00Z,PT60M,18.7,25.0,13,7,13,79.3,2.0
2020-01-17T01:00:00Z,2020-01-17T00:00:00Z,PT60M,18.2,32.0,0,0,0,82.0,1.8
2020-01-17T02:00:00Z,2020-01-17T01:00:00Z,PT60M,17.6,16.6,0,0,0,85.4,1.0
2020-01-17T03:00:00Z,2020-01-17T02:00:00Z,PT60M,17.0,19.9,0,0,0,88.6,0.7
2020-01-17T04:00:00Z,2020-01-17T03:00:00Z,PT60M,16.8,1.1,0,0,0,89.3,0.6
2020-01-17T05:00:00Z,2020-01-17T04:00:00Z,PT60M,16.6,1.1,0,0,0,89.3,0.6
2020-01-17T06:00:00Z,2020-01-17T05:00:00Z,PT60M,16.4,30.0,0,0,0,89.1,1.0
2020-01-17T07:00:00Z,2020-01-17T06:00:00Z,PT60M,16.2,31.8,0,0,0,89.8,1.5
2020-01-17T08:00:00Z,2020-01-17T07:00:00Z,PT60M,16.2,26.2,0,0,0,89.0,1.3
2020-01-17T09:00:00Z,2020-01-17T08:00:00Z,PT60M,16.5,20.2,0,0,0,86.2,0.7
2020-01-17T10:00:00Z,2020-01-17T09:00:00Z,PT60M,16.9,18.4,0,0,0,82.9,0.3
2020-01-17T11:00:00Z,2020-01-17T10:00:00Z,PT60M,17.5,20.2,32,25,35,80.1,1.2
2020-01-17T12:00:00Z,2020-01-17T11:00:00Z,PT60M,18.1,4.5,107,328,211,78.1,1.5
2020-01-17T13:00:00Z,2020-01-17T12:00:00Z,PT60M,18.4,0.3,140,599,446,76.7,0.7
2020-01-17T14:00:00Z,2020-01-17T13:00:00Z,PT60M,19.2,0.0,166,718,664,72.8,0.9
2020-01-17T15:00:00Z,2020-01-17T14:00:00Z,PT60M,20.1,0.0,182,786,843,68.6,1.9
2020-01-17T16:00:00Z,2020-01-17T15:00:00Z,PT60M,20.8,0.0,174,845,971,65.8,2.4
2020-01-17T17:00:00Z,2020-01-17T16:00:00Z,PT60M,21.3,0.0,176,861,1030,63.5,3.1
2020-01-17T18:00:00Z,2020-01-17T17:00:00Z,PT60M,21.5,0.0,176,861,1021,63.9,3.1
2020-01-17T19:00:00Z,2020-01-17T18:00:00Z,PT60M,21.7,0.0,169,847,945,63.7,2.9
2020-01-17T20:00:00Z,2020-01-17T19:00:00Z,PT60M,21.7,0.0,155,813,805,63.9,3.0
2020-01-17T21:00:00Z,2020-01-17T20:00:00Z,PT60M,21.2,0.0,133,751,614,66.0,2.8
2020-01-17T22:00:00Z,2020-01-17T21:00:00Z,PT60M,21.1,0.0,104,641,391,66.8,2.4
2020-01-17T23:00:00Z,2020-01-17T22:00:00Z,PT60M,21.0,0.1,63,430,167,67.7,2.4
2020-01-18T00:00:00Z,2020-01-17T23:00:00Z,PT60M,19.9,0.0,11,61,17,74.3,2.5
2020-01-18T01:00:00Z,2020-01-18T00:00:00Z,PT60M,18.9,0.0,0,0,0,81.2,2.2
2020-01-18T02:00:00Z,2020-01-18T01:00:00Z,PT60M,18.7,0.0,0,0,0,81.4,2.2
2020-01-18T03:00:00Z,2020-01-18T02:00:00Z,PT60M,18.5,0.0,0,0,0,82.2,1.9
2020-01-18T04:00:00Z,2020-01-18T03:00:00Z,PT60M,17.9,0.0,0,0,0,85.4,0.7
2020-01-18T05:00:00Z,2020-01-18T04:00:00Z,PT60M,17.3,0.0,0,0,0,88.1,0.8
2020-01-18T06:00:00Z,2020-01-18T05:00:00Z,PT60M,17.1,0.0,0,0,0,89.3,0.7
2020-01-18T07:00:00Z,2020-01-18T06:00:00Z,PT60M,17.2,0.0,0,0,0,87.9,0.7
2020-01-18T08:00:00Z,2020-01-18T07:00:00Z,PT60M,17.2,0.0,0,0,0,87.4,0.9
2020-01-18T09:00:00Z,2020-01-18T08:00:00Z,PT60M,16.7,0.0,0,0,0,90.1,1.8
2020-01-18T10:00:00Z,2020-01-18T09:00:00Z,PT60M,16.2,0.0,0,0,0,92.5,1.7
2020-01-18T11:00:00Z,2020-01-18T10:00:00Z,PT60M,16.5,0.0,25,134,43,90.8,1.4
2020-01-18T12:00:00Z,2020-01-18T11:00:00Z,PT60M,17.6,0.3,82,481,229,83.5,0.6
2020-01-18T13:00:00Z,2020-01-18T12:00:00Z,PT60M,18.8,0.0,115,680,461,75.3,0.5
2020-01-18T14:00:00Z,2020-01-18T13:00:00Z,PT60M,19.7,0.0,141,777,678,71.5,1.4
2020-01-18T15:00:00Z,2020-01-18T14:00:00Z,PT60M,20.1,0.0,166,820,854,71.0,2.0
2020-01-18T16:00:00Z,2020-01-18T15:00:00Z,PT60M,20.3,0.0,171,857,978,71.0,2.0
2020-01-18T17:00:00Z,2020-01-18T16:00:00Z,PT60M,20.8,0.0,180,865,1036,69.0,1.8
2020-01-18T18:00:00Z,2020-01-18T17:00:00Z,PT60M,21.6,0.0,180,863,1027,64.4,2.3
2020-01-18T19:00:00Z,2020-01-18T18:00:00Z,PT60M,22.1,0.0,169,852,951,61.6,2.7
2020-01-18T20:00:00Z,2020-01-18T19:00:00Z,PT60M,22.2,0.0,154,821,811,61.3,3.0
2020-01-18T21:00:00Z,2020-01-18T20:00:00Z,PT60M,21.4,0.0,131,765,620,65.0,2.9
2020-01-18T22:00:00Z,2020-01-18T21:00:00Z,PT60M,20.5,0.0,100,662,396,70.2,2.3
2020-01-18T23:00:00Z,2020-01-18T22:00:00Z,PT60M,19.9,0.1,61,455,171,73.4,1.9
2020-01-19T00:00:00Z,2020-01-18T23:00:00Z,PT60M,19.0,0.0,10,69,17,76.6,1.5
2020-01-19T01:00:00Z,2020-01-19T00:00:00Z,PT60M,18.1,0.0,0,0,0,81.0,1.1
2020-01-19T02:00:00Z,2020-01-19T01:00:00Z,PT60M,17.5,0.0,0,0,0,84.5,0.7
2020-01-19T03:00:00Z,2020-01-19T02:00:00Z,PT60M,17.4,0.0,0,0,0,84.6,0.6
2020-01-19T04:00:00Z,2020-01-19T03:00:00Z,PT60M,17.3,0.0,0,0,0,84.0,0.5
2020-01-19T05:00:00Z,2020-01-19T04:00:00Z,PT60M,17.0,0.0,0,0,0,85.1,0.2
2020-01-19T06:00:00Z,2020-01-19T05:00:00Z,PT60M,16.9,0.0,0,0,0,85.4,0.2
2020-01-19T07:00:00Z,2020-01-19T06:00:00Z,PT60M,17.0,16.6,0,0,0,86.2,0.8
2020-01-19T08:00:00Z,2020-01-19T07:00:00Z,PT60M,16.6,22.2,0,0,0,88.9,1.3
2020-01-19T09:00:00Z,2020-01-19T08:00:00Z,PT60M,16.2,0.0,0,0,0,90.8,1.2
2020-01-19T10:00:00Z,2020-01-19T09:00:00Z,PT60M,16.2,0.7,0,0,0,90.3,1.2
2020-01-19T11:00:00Z,2020-01-19T10:00:00Z,PT60M,16.9,10.9,30,29,33,85.7,1.3
2020-01-19T12:00:00Z,2020-01-19T11:00:00Z,PT60M,18.4,29.9,136,87,165,75.0,0.5
2020-01-19T13:00:00Z,2020-01-19T12:00:00Z,PT60M,19.5,16.7,227,288,383,68.5,1.6
2020-01-19T14:00:00Z,2020-01-19T13:00:00Z,PT60M,20.0,1.7,166,713,661,68.3,1.9
2020-01-19T15:00:00Z,2020-01-19T14:00:00Z,PT60M,20.5,0.1,168,813,850,66.8,2.1
2020-01-19T16:00:00Z,2020-01-19T15:00:00Z,PT60M,20.7,0.1,186,833,970,66.5,2.7
2020-01-19T17:00:00Z,2020-01-19T16:00:00Z,PT60M,20.3,0.0,193,843,1028,68.8,2.3
2020-01-19T18:00:00Z,2020-01-19T17:00:00Z,PT60M,20.4,0.0,193,841,1019,69.3,2.2
2020-01-19T19:00:00Z,2020-01-19T18:00:00Z,PT60M,20.6,0.0,188,822,942,69.9,2.4
2020-01-19T20:00:00Z,2020-01-19T19:00:00Z,PT60M,20.2,0.0,183,770,799,71.7,2.0
2020-01-19T21:00:00Z,2020-01-19T20:00:00Z,PT60M,20.1,0.0,170,672,601,72.3,1.9
2020-01-19T22:00:00Z,2020-01-19T21:00:00Z,PT60M,20.1,0.0,138,518,371,72.2,2.2
2020-01-19T23:00:00Z,2020-01-19T22:00:00Z,PT60M,19.9,0.0,79,286,150,73.8,2.0
2020-01-20T00:00:00Z,2020-01-19T23:00:00Z,PT60M,19.5,0.0,11,29,14,76.1,1.7
2020-01-20T01:00:00Z,2020-01-20T00:00:00Z,PT60M,19.4,0.0,0,0,0,76.9,1.5
2020-01-20T02:00:00Z,2020-01-20T01:00:00Z,PT60M,18.9,0.0,0,0,0,78.8,1.5
2020-01-20T03:00:00Z,2020-01-20T02:00:00Z,PT60M,18.2,0.0,0,0,0,82.7,1.0
2020-01-20T04:00:00Z,2020-01-20T03:00:00Z,PT60M,17.7,0.0,0,0,0,85.6,0.3
2020-01-20T05:00:00Z,2020-01-20T04:00:00Z,PT60M,17.3,0.0,0,0,0,87.0,0.1
2020-01-20T06:00:00Z,2020-01-20T05:00:00Z,PT60M,17.3,0.0,0,0,0,87.0,0.6
2020-01-20T07:00:00Z,2020-01-20T06:00:00Z,PT60M,17.2,1.7,0,0,0,87.7,1.1
2020-01-20T08:00:00Z,2020-01-20T07:00:00Z,PT60M,16.9,5.1,0,0,0,89.5,0.3
2020-01-20T09:00:00Z,2020-01-20T08:00:00Z,PT60M,17.0,3.5,0,0,0,88.5,0.7
2020-01-20T10:00:00Z,2020-01-20T09:00:00Z,PT60M,16.8,0.1,0,0,0,87.8,0.9
2020-01-20T11:00:00Z,2020-01-20T10:00:00Z,PT60M,17.2,9.5,27,47,34,85.8,1.2
2020-01-20T12:00:00Z,2020-01-20T11:00:00Z,PT60M,18.2,3.5,103,342,208,81.7,1.2
2020-01-20T13:00:00Z,2020-01-20T12:00:00Z,PT60M,18.9,0.2,140,604,445,77.6,1.3
2020-01-20T14:00:00Z,2020-01-20T13:00:00Z,PT60M,19.6,0.1,172,718,667,74.3,1.8
2020-01-20T15:00:00Z,2020-01-20T14:00:00Z,PT60M,20.0,0.1,190,787,850,72.0,2.2
2020-01-20T16:00:00Z,2020-01-20T15:00:00Z,PT60M,20.2,0.1,178,854,981,70.8,2.7
2020-01-20T17:00:00Z,2020-01-20T16:00:00Z,PT60M,20.1,0.0,180,872,1042,71.0,2.7
2020-01-20T18:00:00Z,2020-01-20T17:00:00Z,PT60M,20.3,0.0,178,872,1034,70.7,2.5
2020-01-20T19:00:00Z,2020-01-20T18:00:00Z,PT60M,20.7,0.0,161,872,960,69.7,2.8
2020-01-20T20:00:00Z,2020-01-20T19:00:00Z,PT60M,20.5,0.0,147,841,821,70.3,3.1
2020-01-20T21:00:00Z,2020-01-20T20:00:00Z,PT60M,20.1,0.0,127,782,628,72.6,3.0
2020-01-20T22:00:00Z,2020-01-20T21:00:00Z,PT60M,19.5,0.0,99,677,402,75.2,3.0
2020-01-20T23:00:00Z,2020-01-20T22:00:00Z,PT60M,19.0,0.0,60,469,174,78.1,2.9
2020-01-21T00:00:00Z,2020-01-20T23:00:00Z,PT60M,18.3,0.1,10,71,17,82.3,2.5
2020-01-21T01:00:00Z,2020-01-21T00:00:00Z,PT60M,17.6,0.0,0,0,0,85.9,2.3
2020-01-21T02:00:00Z,2020-01-21T01:00:00Z,PT60M,17.2,0.0,0,0,0,87.3,2.2
2020-01-21T03:00:00Z,2020-01-21T02:00:00Z,PT60M,16.9,0.0,0,0,0,87.2,1.9
2020-01-21T04:00:00Z,2020-01-21T03:00:00Z,PT60M,16.8,0.0,0,0,0,86.5,1.6
2020-01-21T05:00:00Z,2020-01-21T04:00:00Z,PT60M,16.6,0.0,0,0,0,86.7,1.0
2020-01-21T06:00:00Z,2020-01-21T05:00:00Z,PT60M,16.4,0.0,0,0,0,88.0,0.6
2020-01-21T07:00:00Z,2020-01-21T06:00:00Z,PT60M,16.2,0.0,0,0,0,88.8,0.6
